Nationality,Department,Program,Applications 2019,Offers 2019,Entrances 2019,Applications 2020,Offers 2020,Entrances 2020,Applications 2021,Offers 2021,Entrances 2021,Applications 2022,Offers 2022,Entrances 2022,Applications 2023,Offers 2023,Entrances 2023
Kazakhstani,Law School,UG Degree,*,0,0,*,0,0,*,0,0,*,0,0,0,0,0
Kazakhstani,Law School,PG Taught,*,*,0,*,0,0,6,*,*,5,*,0,*,0,0
Kazakhstani,Management,UG Degree,6,0,0,*,0,0,7,0,0,5,*,*,12,*,*
Kazakhstani,Management,PG Taught,21,5,*,27,6,*,18,5,*,12,5,*,11,*,*
Kazakhstani,Mathematics,UG Degree,*,0,0,*,0,0,*,0,0,*,0,0,*,*,0
Kazakhstani,Mathematics,PG Taught,*,0,0,*,0,0,*,*,*,0,0,0,*,0,0
Kazakhstani,Media and Communications,PG Taught,7,*,*,8,*,*,*,*,*,6,*,*,8,*,0
Kazakhstani,Methodology,PG Taught,*,0,0,*,*,0,*,*,0,*,0,0,*,0,0
Kazakhstani,"Philosophy, Logic and Scientific Method",UG Degree,0,0,0,*,0,0,*,0,0,*,0,0,0,0,0
Kazakhstani,"Philosophy, Logic and Scientific Method",PG Taught,0,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Kazakhstani,Psychological and Behavio..,UG Degree,*,*,0,*,0,0,*,0,0,0,0,0,*,*,0
Kazakhstani,Psychological and Behavio..,PG Taught,*,*,0,*,*,0,*,0,0,0,0,0,*,0,0
Kazakhstani,School of Public Policy,PG Taught,*,*,0,*,0,0,*,0,0,*,*,0,5,*,0
Kazakhstani,Social Policy,UG Degree,*,0,0,0,0,0,*,0,0,*,*,0,*,0,0
Kazakhstani,Social Policy,PG Taught,*,*,0,*,*,*,5,*,0,*,*,0,*,0,0
Kazakhstani,Sociology,UG Degree,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Kazakhstani,Sociology,PG Taught,*,0,0,*,*,0,*,*,0,*,0,0,*,*,0
Kazakhstani,Statistics,UG Degree,*,*,*,*,0,0,*,0,0,*,*,*,*,0,0
Kazakhstani,Statistics,PG Taught,*,*,*,*,0,0,*,0,0,*,0,0,5,0,0
Kenyan,Accounting,UG Degree,*,0,0,*,0,0,7,*,*,*,*,*,*,0,0
Kenyan,Accounting,PG Taught,*,*,*,*,*,*,*,0,0,0,0,0,*,*,*
Kenyan,Anthropology,UG Degree,*,0,0,0,0,0,0,0,0,*,*,0,*,0,0
Kenyan,Anthropology,PG Taught,*,*,0,0,0,0,*,*,0,*,*,0,*,*,*
Kenyan,Economic History,UG Degree,0,0,0,*,0,0,*,0,0,*,*,0,*,*,*
Kenyan,Economic History,PG Taught,0,0,0,*,*,0,*,*,*,0,0,0,*,0,0
Kenyan,Economics,UG Degree,8,0,0,10,0,0,*,0,0,7,0,0,5,0,0
Kenyan,Economics,PG Taught,*,*,0,*,*,*,*,0,0,*,0,0,*,0,0
Kenyan,European Institute,PG Taught,*,0,0,0,0,0,*,*,*,*,*,0,*,*,0
Kenyan,Finance,UG Degree,*,0,0,*,*,*,0,0,0,*,0,0,*,*,0
Kenyan,Finance,PG Taught,8,0,0,6,0,0,*,*,*,*,0,0,7,0,0
Kenyan,Gender Studies,PG Taught,5,0,0,*,*,0,6,*,*,10,6,*,10,*,*
Kenyan,Geography and Environment,UG Degree,0,0,0,*,0,0,*,0,0,0,0,0,*,0,0
Kenyan,Geography and Environment,PG Taught,*,0,0,6,*,0,5,*,0,12,6,*,14,*,0
Kenyan,Government,UG Degree,*,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Kenyan,Government,PG Taught,9,*,*,10,*,0,*,0,0,*,0,0,*,*,0
Kenyan,Health Policy,PG Taught,6,*,*,9,8,*,7,5,*,7,7,0,18,14,*
Kenyan,International Development,PG Taught,32,11,*,22,8,*,25,11,*,24,5,*,33,8,*
Kenyan,International History,UG Degree,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0
Kenyan,International History,PG Taught,0,0,0,*,*,*,0,0,0,0,0,0,0,0,0
Kenyan,International Relations,UG Degree,0,0,0,0,0,0,*,0,0,*,0,0,*,0,0
Kenyan,International Relations,PG Taught,*,0,0,*,0,0,*,0,0,5,*,0,6,*,0
Kenyan,Law School,UG Degree,6,*,*,5,0,0,10,*,*,8,*,0,5,0,0
Kenyan,Law School,PG Taught,15,6,*,*,0,0,17,6,*,11,5,*,14,6,0
Kenyan,Management,UG Degree,0,0,0,*,0,0,*,0,0,*,*,0,6,*,0
Kenyan,Management,PG Taught,13,*,*,15,9,*,18,10,6,11,*,*,7,*,*
Kenyan,Mathematics,UG Degree,*,0,0,*,0,0,*,0,0,*,0,0,0,0,0
Kenyan,Mathematics,PG Taught,*,*,0,*,0,0,*,0,0,*,0,0,*,0,0
Kenyan,Media and Communications,PG Taught,8,*,0,9,*,*,*,*,0,12,6,*,*,*,0
Kenyan,Methodology,PG Taught,*,*,0,*,*,0,0,0,0,*,0,0,*,*,0
Kenyan,"Philosophy, Logic and Scientific Method",UG Degree,*,0,0,*,0,0,*,0,0,0,0,0,5,0,0
Kenyan,"Philosophy, Logic and Scientific Method",PG Taught,*,0,0,0,0,0,*,0,0,*,0,0,0,0,0
Kenyan,Psychological and Behavio..,UG Degree,*,*,*,0,0,0,0,0,0,*,*,0,*,0,0
Kenyan,Psychological and Behavio..,PG Taught,*,0,0,5,0,0,6,*,*,*,0,0,*,*,*
Kenyan,School of Public Policy,PG Taught,13,*,0,7,6,*,*,*,*,5,*,*,11,*,0
Kenyan,Social Policy,UG Degree,*,*,0,0,0,0,8,*,0,0,0,0,*,0,0
Kenyan,Social Policy,PG Taught,5,*,0,6,*,*,5,*,*,*,*,*,10,*,0
Kenyan,Sociology,PG Taught,*,*,0,7,*,*,16,*,0,9,0,0,24,0,0
Kenyan,Statistics,UG Degree,7,*,0,*,*,*,*,0,0,*,0,0,*,0,0
Kenyan,Statistics,PG Taught,*,0,0,5,*,0,6,*,0,*,0,0,5,0,0
Kiribati,Statistics,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Kosovan,Accounting,UG Degree,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kosovan,Accounting,PG Taught,0,0,0,*,*,0,0,0,0,0,0,0,*,0,0
Kosovan,Anthropology Economic Hi..,UG Degree,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Kosovan,Anthropology Economic Hi..,PG Taught,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0
Kosovan,Economics,UG Degree,*,0,0,*,0,0,0,0,0,*,0,0,*,0,0
Kosovan,Economics,PG Taught,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kosovan,Finance,PG Taught,0,0,0,*,0,0,0,0,0,0,0,0,*,0,0
Kosovan,Gender Studies,PG Taught,0,0,0,0,0,0,*,*,0,*,*,0,0,0,0
Kosovan,Geography ..,PG Taught,*,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Kosovan,Government,UG Degree,*,0,0,*,0,0,*,0,0,0,0,0,0,0,0
Kosovan,Government,PG Taught,*,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Kosovan,Health Policy,PG Taught,*,*,*,0,0,0,0,0,0,0,0,0,0,0,0
Kosovan,International Development,PG Taught,*,0,0,0,0,0,*,*,0,0,0,0,*,*,0
Kosovan,International Development,UG Degree,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kosovan,International Relations,UG Degree,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Kosovan,International Relations,PG Taught,0,0,0,*,*,0,*,0,0,0,0,0,0,0,0
Kosovan,Law School,PG Taught,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kosovan,Management,UG Degree,0,0,0,*,0,0,*,0,0,0,0,0,0,0,0
Kosovan,Management,PG Taught,*,0,0,*,*,*,*,*,0,0,0,0,0,0,0
Kosovan,Mathematics Media and C..,UG Degree,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Kosovan,Mathematics Media and C..,PG Taught,0,0,0,*,*,0,*,*,*,0,0,0,*,0,0
Kosovan,Methodology,PG Taught,0,0,0,*,*,0,*,0,0,*,0,0,*,0,0
Kosovan,Psychological and Behavio..,UG Degree,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Kosovan,Psychological and Behavio..,PG Taught,*,0,0,*,*,0,*,0,0,0,0,0,0,0,0
Kosovan,Social Policy,UG Degree,0,0,0,*,0,0,0,0,0,0,0,0,*,0,0
Kosovan,Social Policy,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Kosovan,Sociology,UG Degree,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kosovan,Sociology,PG Taught,0,0,0,*,0,0,0,0,0,0,0,0,*,0,0
Kosovan,Statistics,UG Degree,0,0,0,0,0,0,*,0,0,*,0,0,0,0,0
Kosovan,Statistics,PG Taught,0,0,0,*,*,0,*,*,0,0,0,0,0,0,0
Kuwaiti,Accounting,UG Degree,0,0,0,5,0,0,0,0,0,*,0,0,*,0,0
Kuwaiti,Accounting,PG Taught,*,*,0,0,0,0,*,0,0,*,*,*,*,*,0
Kuwaiti,Anthropology,UG Degree,*,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Kuwaiti,Economic History,UG Degree,0,0,0,*,0,0,*,0,0,0,0,0,0,0,0
Kuwaiti,Economic History,PG Taught,*,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Kuwaiti,Economics,UG Degree,*,0,0,0,0,0,*,0,0,*,0,0,*,0,0
Kuwaiti,Economics,PG Taught,6,*,0,7,*,*,*,*,0,*,0,0,0,0,0
Kuwaiti,Finance,UG Degree,0,0,0,0,0,0,*,0,0,*,0,0,*,0,0
Kuwaiti,Finance,PG Taught,*,0,0,8,0,0,*,0,0,*,0,0,7,*,0
Kuwaiti,Geography and Environment,UG Degree,0,0,0,0,0,0,*,0,0,0,0,0,*,0,0
Kuwaiti,Geography and Environment,PG Taught,*,0,0,0,0,0,*,0,0,*,0,0,*,*,0
Kuwaiti,Government,UG Degree,*,0,0,7,0,0,*,0,0,*,0,0,*,0,0
Kuwaiti,Government,PG Taught,*,0,0,9,*,*,5,0,0,11,*,0,*,*,*
Kuwaiti,Health Policy,PG Taught,0,0,0,0,0,0,*,*,*,0,0,0,0,0,0
Kuwaiti,International Development,PG Taught,0,0,0,*,*,*,*,0,0,0,0,0,0,0,0
Kuwaiti,International History,UG Degree,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Kuwaiti,International History,PG Taught,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Kuwaiti,International Relations,UG Degree,*,0,0,*,0,0,*,0,0,*,0,0,0,0,0
Kuwaiti,International Relations,PG Taught,*,0,0,6,*,0,*,*,*,*,0,0,*,0,0
Kuwaiti,Law School,UG Degree,*,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Kuwaiti,Law School,PG Taught,*,*,0,*,*,0,6,*,0,*,0,0,*,0,0
Kuwaiti,Management,UG Degree,*,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Kuwaiti,Management,PG Taught,10,0,0,6,*,0,*,*,*,17,0,0,13,*,*
Kuwaiti,Mathematics,UG Degree,*,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Kuwaiti,Mathematics,PG Taught,*,0,0,0,0,0,0,0,0,0,0,0,*,*,0
Kuwaiti,Media and Communications,PG Taught,*,*,*,*,0,0,*,0,0,*,0,0,0,0,0
Kuwaiti,"Philosophy, Logic and Scientific Method",UG Degree,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Kuwaiti,"Philosophy, Logic and Scientific Method",PG Taught,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwaiti,Psychological and Behavioural Sciences,PG Taught,*,*,*,*,0,0,*,0,0,*,0,0,0,0,0
Kuwaiti,School of Public Policy,PG Taught,0,0,0,0,0,0,*,*,*,0,0,0,0,0,0
Kuwaiti,Social Policy,UG Degree,*,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Kuwaiti,Social Policy,PG Taught,*,0,0,*,0,0,*,0,0,*,0,0,0,0,0
Kuwaiti,Sociology,PG Taught,*,*,0,*,0,0,*,0,0,*,0,0,*,0,0
Kuwaiti,Statistics,UG Degree,0,0,0,0,0,0,0,0,0,*,0,0,*,0,0
Kuwaiti,Statistics,PG Taught,*,0,0,0,0,0,0,0,0,0,0,0,*,*,*
Kyrgyz,Accounting,UG Degree,0,0,0,0,0,0,*,0,0,0,0,0,*,*,0
Kyrgyz,Accounting,PG Taught,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyz,Anthropology,PG Taught,0,0,0,0,0,0,0,0,0,*,*,0,*,0,0
Kyrgyz,Economic Hi..,UG Degree,0,0,0,0,0,0,*,0,0,*,0,0,0,0,0
Kyrgyz,Economics,UG Degree,*,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Kyrgyz,Economics,PG Taught,*,0,0,0,0,0,*,0,0,0,0,0,*,0,0
Kyrgyz,Finance,PG Taught,*,0,0,*,0,0,*,*,0,*,*,0,*,0,0
Kyrgyz,Gender Studies,PG Taught,0,0,0,0,0,0,0,0,0,*,*,0,*,0,0
Kyrgyz,Geography ..,PG Taught,*,0,0,*,*,0,*,*,0,*,*,*,*,*,*
Kyrgyz,Government,UG Degree,0,0,0,*,0,0,*,0,0,0,0,0,0,0,0
Kyrgyz,Government,PG Taught,0,0,0,0,0,0,*,0,0,*,0,0,*,0,0
Kyrgyz,Health Policy,PG Taught,*,0,0,0,0,0,*,*,*,0,0,0,0,0,0
Kyrgyz,International Development,PG Taught,*,*,0,*,0,0,*,*,0,5,*,0,10,5,*
Kyrgyz,International Development,PG Taught,0,0,0,*,0,0,*,*,*,0,0,0,0,0,0
Kyrgyz,Law School,UG Degree,0,0,0,0,0,0,*,0,0,*,0,0,*,*,0
Kyrgyz,Law School,PG Taught,*,*,0,*,*,0,*,*,0,*,0,0,0,0,0
Kyrgyz,Management,UG Degree,*,0,0,*,0,0,0,0,0,*,0,0,0,0,0
Kyrgyz,Management,PG Taught,0,0,0,*,0,0,*,*,0,*,*,*,*,*,0
Kyrgyz,Mathematics,PG Taught,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Kyrgyz,Media and Communications,PG Taught,0,0,0,0,0,0,*,*,*,0,0,0,0,0,0
Kyrgyz,Methodology,PG Taught,0,0,0,0,0,0,0,0,0,*,*,0,*,0,0
Kyrgyz,"Philosophy, ..",PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Kyrgyz,School of Public Policy,PG Taught,*,*,0,*,*,*,*,0,0,*,*,0,*,0,0
Kyrgyz,Social Policy,PG Taught,*,*,0,0,0,0,0,0,0,0,0,0,*,*,0
Kyrgyz,Sociology,PG Taught,*,0,0,*,*,0,0,0,0,0,0,0,*,0,0
Laos Peoples Accounting,Sociology,UG Degree,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dem Rep,Sociology,PG Taught,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Dem Rep,Economics,PG Taught,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dem Rep,Finance Gender Stud..,UG Degree,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Dem Rep,Finance Gender Stud..,PG Taught,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Dem Rep,Geography ..,PG Taught,*,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Dem Rep,Health Policy,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*
Dem Rep,International Development,PG Taught,0,0,0,*,*,0,0,0,0,0,0,0,*,0,0
Dem Rep,Law School,UG Degree,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Dem Rep,Management,UG Degree,0,0,0,0,0,0,0,0,0,*,0,0,*,0,0
Dem Rep,Management,PG Taught,0,0,0,0,0,0,0,0,0,*,*,*,0,0,0
Dem Rep,Social Policy,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0
Dem Rep,Sociology,PG Taught,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvian,Accounting,UG Degree,0,0,0,*,0,0,*,0,0,0,0,0,0,0,0
Latvian,Accounting,PG Taught,*,*,0,*,*,*,0,0,0,0,0,0,*,0,0
Latvian,Anthropology,UG Degree,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Latvian,Economic History,UG Degree,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Latvian,Economic History,PG Taught,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Latvian,Economics,UG Degree,*,0,0,*,*,*,*,0,0,*,0,0,*,0,0
Latvian,Economics,PG Taught,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Latvian,European Institute,PG Taught,*,*,*,*,0,0,*,*,*,*,0,0,*,0,*
Latvian,Finance,UG Degree,*,0,0,*,0,0,*,0,0,0,0,0,*,0,0
Latvian,Finance,PG Taught,*,*,*,6,*,0,*,0,0,*,0,0,*,0,0
Latvian,Gender Studies,PG Taught,0,0,0,0,0,0,*,0,0,0,0,0,*,*,*
Latvian,Geography and Environment,UG Degree,0,0,0,*,*,*,0,0,0,0,0,0,0,0,0
Latvian,Geography and Environment,PG Taught,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Latvian,Government,UG Degree,5,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Latvian,Government,PG Taught,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvian,International Development,PG Taught,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Latvian,International Development,UG Degree,*,0,0,0,0,0,0,0,0,*,0,0,*,0,0
Latvian,International Relations,UG Degree,*,0,0,*,*,0,*,0,0,*,0,0,0,0,0
Latvian,International Relations,PG Taught,*,*,*,0,0,0,0,0,0,*,*,0,0,0,0
Latvian,Language C..,UG Degree,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Latvian,Law School,UG Degree,*,*,0,*,0,0,*,0,0,*,0,0,*,*,0
Latvian,Law School,PG Taught,*,0,0,0,0,0,*,0,0,0,0,0,*,*,*
Latvian,Management,UG Degree,*,0,0,*,0,0,5,*,*,*,0,0,*,0,0
Latvian,Management,PG Taught,*,0,0,5,*,*,*,*,0,0,0,0,*,0,0
Latvian,Mathematics,UG Degree,*,0,0,*,*,0,*,0,0,*,0,0,*,0,0
Latvian,Mathematics,PG Taught,*,0,0,*,0,0,0,0,0,*,0,0,0,0,0
Latvian,Media and Communications,PG Taught,0,0,0,*,0,0,*,*,*,*,0,0,0,0,0
Latvian,Methodology,PG Taught,0,0,0,*,0,0,0,0,0,0,0,0,*,0,0
Latvian,"Philosophy, Logic and Scientific Method",UG Degree,*,0,0,*,*,0,*,0,0,0,0,0,*,0,0
Latvian,"Philosophy, Logic and Scientific Method",PG Taught,0,0,0,*,*,*,0,0,0,0,0,0,0,0,0
Latvian,Psychological and Behavio..,UG Degree,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Latvian,Psychological and Behavio..,PG Taught,*,*,*,0,0,0,*,0,0,0,0,0,0,0,0
Latvian,Social Policy Social Policy,UG Degree,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Latvian,Social Policy Social Policy,PG Taught,*,*,0,*,0,0,0,0,0,0,0,0,0,0,0
Latvian,Sociology,UG Degree,0,0,0,*,0,0,*,0,0,0,0,0,0,0,0
Latvian,Sociology,PG Taught,*,0,0,*,*,0,*,*,*,*,0,0,*,0,0
Latvian,Statistics,UG Degree,0,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Latvian,Statistics,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Lebanese,Accounting,UG Degree,*,0,0,*,0,0,*,0,0,5,0,0,6,0,0
Lebanese,Accounting,PG Taught,*,0,0,0,0,0,*,*,*,*,*,*,0,0,0
Lebanese,Anthropology,UG Degree,*,*,0,0,0,0,0,0,0,*,0,0,0,0,0
Lebanese,Anthropology,PG Taught,*,*,0,*,*,0,*,*,*,0,0,0,0,0,0
Lebanese,Economic History,UG Degree,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanese,Economic History,PG Taught,*,*,*,0,0,0,*,*,*,*,*,0,*,*,*
Lebanese,Economics,UG Degree,*,0,0,11,0,0,14,0,0,5,*,0,6,0,0
Lebanese,Economics,PG Taught,*,*,*,5,*,*,*,0,0,*,0,0,*,*,0
Lebanese,European Institute,PG Taught,*,0,0,0,0,0,0,0,0,*,*,*,0,0,0
Lebanese,Finance,UG Degree,7,*,0,10,*,0,5,0,0,*,0,0,9,0,0
Lebanese,Finance,PG Taught,13,*,*,12,*,*,13,*,0,11,*,*,27,*,*
Lebanese,Gender Studies,PG Taught,*,0,0,*,*,0,6,*,*,5,*,0,*,0,0
Lebanese,Geography and Environment,UG Degree,0,0,0,*,0,0,*,0,0,0,0,0,*,0,0
Lebanese,Geography and Environment,PG Taught,11,*,*,6,*,*,9,*,*,8,0,0,6,*,0
Lebanese,Government,UG Degree,5,0,0,*,0,0,6,0,0,6,*,0,6,0,0
Lebanese,Government,PG Taught,12,*,*,8,*,0,5,*,0,*,0,0,*,*,0
Lebanese,Health Policy,PG Taught,*,0,0,*,*,0,*,*,0,*,*,0,*,*,*
Lebanese,International Development,PG Taught,12,*,*,7,*,*,6,5,*,10,7,*,7,5,*
Lebanese,International History,UG Degree,0,0,0,*,0,0,0,0,0,0,0,0,*,0,0
Lebanese,International History,PG Taught,*,*,*,0,0,0,0,0,0,0,0,0,0,0,0
Lebanese,International Relations,UG Degree,0,0,0,*,*,*,*,*,*,*,*,*,*,0,0
Lebanese,International Relations,PG Taught,6,*,0,8,*,0,*,*,*,*,0,*,6,0,0
Lebanese,Law School,UG Degree,6,*,0,7,0,0,*,0,0,6,0,0,10,0,0
Lebanese,Law School,PG Taught,*,0,0,*,0,0,*,0,0,5,0,0,*,0,0
Lebanese,Management,UG Degree,8,*,0,12,0,0,7,*,0,9,*,*,5,*,*
Lebanese,Management,PG Taught,12,*,*,19,5,*,11,*,*,15,*,*,12,*,0
Lebanese,Mathematics,UG Degree,*,0,0,*,0,0,0,0,0,*,0,0,*,0,0
Lebanese,Mathematics,PG Taught,*,0,0,*,*,*,*,0,0,*,*,*,*,*,0
Lebanese,Media and Communications,PG Taught,5,*,*,*,*,0,5,*,*,*,*,0,0,0,0
Lebanese,Methodology,PG Taught,0,0,0,*,0,0,*,0,0,0,0,0,0,0,0
Lebanese,"Philosophy, Logic and Scientific Method",UG Degree,*,*,*,*,0,0,*,0,0,0,0,0,*,0,0
Lebanese,"Philosophy, Logic and Scientific Method",PG Taught,0,0,0,*,*,*,0,0,0,*,0,0,0,0,0
Lebanese,Psychological and Behavio..,UG Degree,0,0,0,*,0,0,0,0,0,*,0,0,*,*,*
Lebanese,Psychological and Behavio..,PG Taught,5,0,0,8,5,*,11,5,*,*,*,*,*,*,*
Lebanese,School of Public Policy,PG Taught,*,*,*,*,*,*,5,*,0,*,*,0,*,*,0
Lebanese,Social Policy,UG Degree,*,0,0,0,0,0,*,0,0,*,0,0,*,*,*
Lebanese,Social Policy,PG Taught,6,*,*,*,*,*,*,*,*,*,0,0,5,*,*
Lebanese,Sociology,UG Degree,0,0,0,*,*,0,0,0,0,0,0,0,0,0,0
Lebanese,Sociology,PG Taught,*,*,0,*,*,0,*,0,*,5,*,*,5,*,0
Lebanese,Statistics,UG Degree,*,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Lebanese,Statistics,PG Taught,*,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Lesotho,Accounting,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Lesotho,Finance,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Lesotho,Geography ..,PG Taught,0,0,0,0,0,0,*,0,0,0,0,0,*,*,0
Lesotho,Health Policy,PG Taught,0,0,0,*,*,0,0,0,0,0,0,0,0,0,0
Lesotho,International Development,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Lesotho,International Development,PG Taught,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Lesotho,Law School,PG Taught,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Lesotho,Management,PG Taught,0,0,0,*,*,0,*,0,0,0,0,0,0,0,0
Lesotho,Mathematics,PG Taught,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Lesotho,School of Public Policy,PG Taught,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Lesotho,Sociology,PG Taught,0,0,0,0,0,0,0,0,0,*,0,0,*,0,0
Lesotho,Statistics,PG Taught,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Liberian,Economic Hi..,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Liberian,Finance,PG Taught,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Liberian,Gender Studies,PG Taught,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberian,Geography ..,PG Taught,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Liberian,Government,PG Taught,0,0,0,*,0,0,*,*,0,*,0,0,0,0,0
Liberian,Health Policy,PG Taught,0,0,0,*,*,0,0,0,0,0,0,0,0,0,0
Liberian,International Development,PG Taught,*,0,0,*,*,0,*,*,*,*,*,*,*,*,0
Liberian,Law School,UG Degree,0,0,0,*,0,0,0,0,0,0,0,0,*,0,0
Liberian,Law School,PG Taught,*,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Liberian,Management,PG Taught,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberian,Mathematics,PG Taught,0,0,0,0,0,0,*,*,0,*,*,0,0,0,0
Liberian,Media and Communications,PG Taught,*,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Liberian,School of Public Policy,PG Taught,0,0,0,0,0,0,*,0,0,*,0,0,0,0,0
Liberian,Social Policy,PG Taught,0,0,0,0,0,0,*,*,0,*,0,0,0,0,0
Liberian,Sociology,PG Taught,0,0,0,0,0,0,0,0,0,*,0,0,5,0,0
Libyan,Accounting,UG Degree,0,0,0,0,0,0,0,0,0,*,0,0,*,0,0
Libyan,Economic Hi..,UG Degree,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Libyan,Economics European In..,UG Degree,0,0,0,*,0,0,*,0,0,0,0,0,0,0,0
Libyan,Economics European In..,PG Taught,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Libyan,Finance,PG Taught,*,0,0,0,0,0,*,0,0,*,0,0,0,0,0
Libyan,Gender Studies,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Libyan,Geography and Environment,UG Degree,0,0,0,*,*,0,*,*,0,0,0,0,0,0,0
Libyan,Geography and Environment,PG Taught,0,0,0,0,0,0,0,0,0,*,*,0,*,*,0
Libyan,Government,UG Degree,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Libyan,Government,PG Taught,*,0,0,0,0,0,*,0,0,0,0,0,*,*,*
Libyan,International Development,PG Taught,*,0,0,0,0,0,*,*,0,5,*,0,*,*,0
Libyan,International Development,PG Taught,0,0,0,0,0,0,*,0,0,*,*,*,*,0,0
Libyan,Law School,UG Degree,0,0,0,0,0,0,0,0,0,*,0,0,*,0,0
Libyan,Law School,PG Taught,*,*,0,*,*,*,*,*,*,*,*,0,0,0,0
Libyan,Management,UG Degree,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Libyan,Management,PG Taught,*,*,*,*,0,0,0,0,0,0,0,0,*,0,0
Libyan,Mathematics,PG Taught,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libyan,Media and Communications,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
