Nationality,Department,Program,Applications 2019,Offers 2019,Entrances 2019,Applications 2020,Offers 2020,Entrances 2020,Applications 2021,Offers 2021,Entrances 2021,Applications 2022,Offers 2022,Entrances 2022,Applications 2023,Offers 2023,Entrances 2023,Acceptance Rate 2019,Entrance Rate 2019,Acceptance Rate 2020,Entrance Rate 2020,Acceptance Rate 2021,Entrance Rate 2021,Acceptance Rate 2022,Entrance Rate 2022,Acceptance Rate 2023,Entrance Rate 2023
Jamaican,Statistics  ,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,,,0.0,,,,,,0.0,
Jamaican,Statistics  ,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,
Japanese,Accounting  ,UG Degree,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,
Japanese,Accounting  ,PG Taught,7.0,2.5,2.5,2.5,2.5,2.5,6.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.35714285714285715,1.0,1.0,1.0,0.4166666666666667,1.0,1.0,1.0,1.0,1.0
Japanese,Anthropology  ,UG Degree,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,1.0,1.0,0.0,,,,0.0,,1.0,1.0
Japanese,Anthropology  ,PG Taught,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,7.0,2.5,2.5,2.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.35714285714285715,1.0,0.0,
Japanese,Economic ,UG Degree,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,,0.0,,,
Japanese,Economic  History ,PG Taught,0.0,0.0,0.0,5.0,2.5,0.0,6.0,2.5,0.0,2.5,0.0,0.0,2.5,2.5,2.5,,,0.5,0.0,0.4166666666666667,0.0,0.0,,1.0,1.0
Japanese,Economics  ,UG Degree,2.5,2.5,0.0,13.0,2.5,2.5,14.0,2.5,2.5,12.0,2.5,0.0,13.0,2.5,2.5,1.0,0.0,0.19230769230769232,1.0,0.17857142857142858,1.0,0.20833333333333334,0.0,0.19230769230769232,1.0
Japanese,Economics  ,PG Taught,28.0,10.0,2.5,33.0,10.0,2.5,24.0,6.0,2.5,24.0,11.0,2.5,16.0,11.0,6.0,0.35714285714285715,0.25,0.30303030303030304,0.25,0.25,0.4166666666666667,0.4583333333333333,0.22727272727272727,0.6875,0.5454545454545454
Japanese,European In.. ,PG Taught,8.0,6.0,2.5,9.0,5.0,2.5,8.0,2.5,2.5,11.0,5.0,2.5,5.0,2.5,2.5,0.75,0.4166666666666667,0.5555555555555556,0.5,0.3125,1.0,0.45454545454545453,0.5,0.5,1.0
Japanese,Finance  ,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,0.0,,0.0,,,,0.0,,1.0,1.0
Japanese,Finance  ,PG Taught,5.0,0.0,0.0,7.0,0.0,0.0,2.5,0.0,0.0,6.0,2.5,2.5,2.5,0.0,0.0,0.0,,0.0,,0.0,,0.4166666666666667,1.0,0.0,
Japanese,Gender Stud.. ,PG Taught,2.5,2.5,2.5,2.5,0.0,0.0,8.0,2.5,2.5,11.0,2.5,2.5,11.0,6.0,2.5,1.0,1.0,0.0,,0.3125,1.0,0.22727272727272727,1.0,0.5454545454545454,0.4166666666666667
Japanese,Geography  and Environ.. ,UG Degree,2.5,2.5,2.5,2.5,0.0,0.0,6.0,2.5,0.0,6.0,0.0,0.0,10.0,2.5,2.5,1.0,1.0,0.0,,0.4166666666666667,0.0,0.0,,0.25,1.0
Japanese,Geography  and Environ.. ,PG Taught,16.0,6.0,2.5,18.0,2.5,2.5,21.0,2.5,2.5,23.0,9.0,5.0,24.0,5.0,2.5,0.375,0.4166666666666667,0.1388888888888889,1.0,0.11904761904761904,1.0,0.391304347826087,0.5555555555555556,0.20833333333333334,0.5
Japanese,Government  ,UG Degree,2.5,0.0,0.0,7.0,2.5,2.5,10.0,2.5,2.5,7.0,2.5,0.0,12.0,2.5,2.5,0.0,,0.35714285714285715,1.0,0.25,1.0,0.35714285714285715,0.0,0.20833333333333334,1.0
Japanese,Government  ,PG Taught,28.0,8.0,2.5,22.0,2.5,2.5,23.0,5.0,2.5,24.0,6.0,2.5,12.0,7.0,7.0,0.2857142857142857,0.3125,0.11363636363636363,1.0,0.21739130434782608,0.5,0.25,0.4166666666666667,0.5833333333333334,1.0
Japanese,Health Policy ,PG Taught,8.0,5.0,2.5,2.5,2.5,2.5,6.0,5.0,2.5,2.5,2.5,2.5,6.0,6.0,2.5,0.625,0.5,1.0,1.0,0.8333333333333334,0.5,1.0,1.0,1.0,0.4166666666666667
Japanese,International.. ,PG Taught,34.0,9.0,2.5,18.0,2.5,2.5,23.0,9.0,5.0,18.0,5.0,2.5,16.0,9.0,5.0,0.2647058823529412,0.2777777777777778,0.1388888888888889,1.0,0.391304347826087,0.5555555555555556,0.2777777777777778,0.5,0.5625,0.5555555555555556
Japanese,International  History ,UG Degree,2.5,2.5,0.0,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,,1.0,0.0
Japanese,International  History ,PG Taught,2.5,2.5,2.5,9.0,5.0,2.5,0.0,0.0,0.0,8.0,7.0,2.5,9.0,6.0,2.5,1.0,1.0,0.5555555555555556,0.5,,,0.875,0.35714285714285715,0.6666666666666666,0.4166666666666667
Japanese,International  Relations ,UG Degree,11.0,2.5,0.0,2.5,2.5,0.0,8.0,2.5,0.0,2.5,2.5,2.5,5.0,2.5,0.0,0.22727272727272727,0.0,1.0,0.0,0.3125,0.0,1.0,1.0,0.5,0.0
Japanese,International  Relations ,PG Taught,25.0,5.0,2.5,13.0,2.5,0.0,24.0,5.0,2.5,23.0,2.5,2.5,13.0,2.5,2.5,0.2,0.5,0.19230769230769232,0.0,0.20833333333333334,0.5,0.10869565217391304,1.0,0.19230769230769232,1.0
Japanese,Language C.. ,UG Degree,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,1.0,1.0,0.0,,0.0,,,,0.0,
Japanese,Law School  ,UG Degree,2.5,2.5,0.0,8.0,2.5,2.5,2.5,2.5,2.5,9.0,2.5,2.5,2.5,0.0,0.0,1.0,0.0,0.3125,1.0,1.0,1.0,0.2777777777777778,1.0,0.0,
Japanese,Law School  ,PG Taught,27.0,8.0,2.5,25.0,6.0,0.0,19.0,5.0,2.5,26.0,8.0,2.5,19.0,5.0,2.5,0.2962962962962963,0.3125,0.24,0.0,0.2631578947368421,0.5,0.3076923076923077,0.3125,0.2631578947368421,0.5
Japanese,Management  ,UG Degree,2.5,0.0,0.0,7.0,2.5,2.5,14.0,2.5,2.5,8.0,2.5,2.5,8.0,2.5,0.0,0.0,,0.35714285714285715,1.0,0.17857142857142858,1.0,0.3125,1.0,0.3125,0.0
Japanese,Management  ,PG Taught,24.0,8.0,5.0,18.0,6.0,2.5,22.0,9.0,7.0,33.0,10.0,6.0,23.0,8.0,7.0,0.3333333333333333,0.625,0.3333333333333333,0.4166666666666667,0.4090909090909091,0.7777777777777778,0.30303030303030304,0.6,0.34782608695652173,0.875
Japanese,Mathematics  ,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,11.0,2.5,2.5,0.0,,0.0,,0.0,,0.0,,0.22727272727272727,1.0
Japanese,Mathematics  ,PG Taught,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,1.0,1.0,,
Japanese,Media and C.. ,PG Taught,6.0,2.5,2.5,12.0,6.0,2.5,6.0,2.5,2.5,2.5,2.5,2.5,12.0,8.0,2.5,0.4166666666666667,1.0,0.5,0.4166666666666667,0.4166666666666667,1.0,1.0,1.0,0.6666666666666666,0.3125
Japanese,Methodology ,PG Taught,2.5,0.0,0.0,6.0,2.5,2.5,7.0,2.5,0.0,6.0,2.5,2.5,10.0,2.5,2.5,0.0,,0.4166666666666667,1.0,0.35714285714285715,0.0,0.4166666666666667,1.0,0.25,1.0
Japanese,"Philosophy,  Logic and S.. ",UG Degree,0.0,0.0,0.0,8.0,2.5,0.0,2.5,0.0,0.0,2.5,2.5,0.0,5.0,2.5,0.0,,,0.3125,0.0,0.0,,1.0,0.0,0.5,0.0
Japanese,"Philosophy,  Logic and S.. ",PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,2.5,2.5,0.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,0.0
Japanese,Psychological  and Behavio.. ,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,5.0,2.5,2.5,,,0.0,,,,0.0,,0.5,1.0
Japanese,Psychological  and Behavio.. ,PG Taught,7.0,2.5,0.0,8.0,2.5,0.0,7.0,2.5,2.5,12.0,5.0,2.5,13.0,2.5,2.5,0.35714285714285715,0.0,0.3125,0.0,0.35714285714285715,1.0,0.4166666666666667,0.5,0.19230769230769232,1.0
Japanese,School of Pu.. ,PG Taught,20.0,10.0,0.0,30.0,20.0,5.0,28.0,20.0,8.0,33.0,24.0,7.0,43.0,22.0,8.0,0.5,0.0,0.6666666666666666,0.25,0.7142857142857143,0.4,0.7272727272727273,0.2916666666666667,0.5116279069767442,0.36363636363636365
Japanese,Social Policy  ,UG Degree,2.5,2.5,0.0,7.0,0.0,0.0,2.5,0.0,0.0,8.0,2.5,0.0,6.0,2.5,2.5,1.0,0.0,0.0,,0.0,,0.3125,0.0,0.4166666666666667,1.0
Japanese,Social Policy  ,PG Taught,13.0,2.5,0.0,13.0,7.0,2.5,9.0,2.5,2.5,17.0,7.0,2.5,10.0,5.0,2.5,0.19230769230769232,0.0,0.5384615384615384,0.35714285714285715,0.2777777777777778,1.0,0.4117647058823529,0.35714285714285715,0.5,0.5
Japanese,Sociology  ,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,5.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,
Japanese,Sociology  ,PG Taught,2.5,2.5,2.5,17.0,8.0,2.5,10.0,2.5,2.5,14.0,7.0,5.0,11.0,5.0,0.0,1.0,1.0,0.47058823529411764,0.3125,0.25,1.0,0.5,0.7142857142857143,0.45454545454545453,0.0
Japanese,Statistics  ,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,5.0,0.0,0.0,,,0.0,,1.0,1.0,0.0,,0.0,
Japanese,Statistics  ,PG Taught,21.0,2.5,2.5,5.0,2.5,2.5,8.0,0.0,0.0,7.0,0.0,0.0,10.0,2.5,2.5,0.11904761904761904,1.0,0.5,1.0,0.0,,0.0,,0.25,1.0
Jersey,Economics  Gender Stud.. ,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Jersey,Economics  Gender Stud.. ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,,
Jersey,Geography  and Environ.. ,UG Degree,0.0,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,,,,,
Jersey,Geography  and Environ.. ,PG Taught,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,,,,,,
Jersey,International.. ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,,,,,,,,,1.0,0.0
Jersey,International.. ,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,
Jersey,International.. ,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,
Jersey,Law School  Management ,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,
Jersey,Law School  Management ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,,,,
Jersey,Media and C.. ,PG Taught,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,,,,,,
Jersey,"Philosophy, ..  Psychologic.. ",UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,,,0.0,,,,1.0,0.0,,
Jersey,"Philosophy, ..  Psychologic.. ",PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,
Jordan,Accounting  ,UG Degree,12.0,0.0,0.0,7.0,2.5,0.0,2.5,0.0,0.0,5.0,2.5,2.5,0.0,0.0,0.0,0.0,,0.35714285714285715,0.0,0.0,,0.5,1.0,,
Jordan,Accounting  ,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,,,0.0,,1.0,1.0,0.0,,0.0,
Jordan,Anthropology  ,UG Degree,0.0,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,,,,,
Jordan,Anthropology  ,PG Taught,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,0.0,0.0,,,1.0,0.0,1.0,1.0,,,0.0,
Jordan,Economic Hi.. ,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,
Jordan,Economics  ,UG Degree,2.5,0.0,0.0,5.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,
Jordan,Economics  ,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,,,,0.0,,,,0.0,
Jordan,European In.. ,PG Taught,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,,,,
Jordan,Finance  ,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,5.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,
Jordan,Finance  ,PG Taught,9.0,2.5,2.5,6.0,0.0,0.0,2.5,2.5,2.5,10.0,0.0,0.0,8.0,2.5,2.5,0.2777777777777778,1.0,0.0,,1.0,1.0,0.0,,0.3125,1.0
Jordan,Gender Stud.. ,PG Taught,2.5,2.5,0.0,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,,,
Jordan,Geography  and Environ.. ,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,,,,,0.0,,,,0.0,
Jordan,Geography  and Environ.. ,PG Taught,2.5,0.0,0.0,2.5,2.5,0.0,6.0,2.5,0.0,2.5,2.5,0.0,2.5,0.0,0.0,0.0,,1.0,0.0,0.4166666666666667,0.0,1.0,0.0,0.0,
Jordan,Government  ,UG Degree,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,8.0,2.5,0.0,5.0,2.5,2.5,1.0,0.0,0.0,,0.0,,0.3125,0.0,0.5,1.0
Jordan,Government  ,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,0.0,,0.0,,1.0,1.0,0.0,,0.0,
Jordan,Health Policy ,PG Taught,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,,,1.0,0.0,,,,,1.0,1.0
Jordan,International.. ,PG Taught,7.0,0.0,0.0,2.5,0.0,0.0,9.0,2.5,0.0,5.0,2.5,2.5,2.5,2.5,2.5,0.0,,0.0,,0.2777777777777778,0.0,0.5,1.0,1.0,1.0
Jordan,International  History ,UG Degree,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
Jordan,International  History ,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,,,0.0,,,,,,1.0,0.0
Jordan,International  Relations ,UG Degree,0.0,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,,1.0,0.0,,
Jordan,International  Relations ,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,,0.0,,1.0,1.0,,,0.0,
Jordan,Language C.. ,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,
Jordan,Law School  ,UG Degree,11.0,2.5,0.0,5.0,0.0,0.0,12.0,0.0,0.0,2.5,0.0,0.0,12.0,0.0,0.0,0.22727272727272727,0.0,0.0,,0.0,,0.0,,0.0,
Jordan,Law School  ,PG Taught,7.0,2.5,2.5,6.0,2.5,0.0,6.0,2.5,2.5,2.5,2.5,2.5,7.0,2.5,0.0,0.35714285714285715,1.0,0.4166666666666667,0.0,0.4166666666666667,1.0,1.0,1.0,0.35714285714285715,0.0
Jordan,Management  ,UG Degree,0.0,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,,,1.0,1.0,0.0,,,,0.0,
Jordan,Management  ,PG Taught,8.0,2.5,0.0,15.0,5.0,2.5,12.0,2.5,2.5,7.0,2.5,2.5,9.0,2.5,2.5,0.3125,0.0,0.3333333333333333,0.5,0.20833333333333334,1.0,0.35714285714285715,1.0,0.2777777777777778,1.0
Jordan,Mathematics  ,UG Degree,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,,,,,,
Jordan,Mathematics  ,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,
Jordan,Media and C.. ,PG Taught,2.5,2.5,2.5,5.0,2.5,0.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,1.0,1.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0
Jordan,Methodology ,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,
Jordan,"Philosophy, .. ",UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,,,,,,,,0.0,
Jordan,Psychological  and Behavio.. ,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,,,,,,,0.0,,0.0,
Jordan,Psychological  and Behavio.. ,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,
Jordan,School of Pu.. ,PG Taught,2.5,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,0.0,,1.0,0.0,,,1.0,0.0,0.0,
Jordan,Social Policy  ,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5,,,0.0,,,,1.0,0.0,1.0,1.0
Jordan,Social Policy  ,PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,0.0,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
Jordan,Sociology ,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5,8.0,2.5,2.5,,,0.0,,1.0,0.0,1.0,1.0,0.3125,1.0
Jordan,Statistics  ,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,,,,,0.0,,0.0,,0.0,
Jordan,Statistics  ,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,
Kazakhstani,Accounting  ,UG Degree,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,2.5,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
Kazakhstani,Accounting  ,PG Taught,8.0,2.5,2.5,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,0.0,0.0,0.3125,1.0,0.0,,1.0,1.0,,,0.0,
Kazakhstani,Anthropology ,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,,0.0,,,,,,0.0,
Kazakhstani,Economic  History ,UG Degree,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,2.5,1.0,0.0,,,1.0,1.0,0.0,,1.0,1.0
Kazakhstani,Economic  History ,PG Taught,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,1.0,1.0,,
Kazakhstani,Economics  ,UG Degree,9.0,2.5,2.5,9.0,2.5,0.0,6.0,0.0,0.0,7.0,2.5,0.0,12.0,0.0,0.0,0.2777777777777778,1.0,0.2777777777777778,0.0,0.0,,0.35714285714285715,0.0,0.0,
Kazakhstani,Economics  ,PG Taught,6.0,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,2.5,2.5,0.0,2.5,0.0,0.0,0.4166666666666667,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,
Kazakhstani,European In.. ,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,
Kazakhstani,Finance  ,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,5.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,
Kazakhstani,Finance  ,PG Taught,8.0,0.0,0.0,15.0,2.5,0.0,17.0,2.5,2.5,14.0,2.5,2.5,7.0,0.0,0.0,0.0,,0.16666666666666666,0.0,0.14705882352941177,1.0,0.17857142857142858,1.0,0.0,
Kazakhstani,Gender Stud.. ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,0.0,0.0,,,,,1.0,1.0,,,0.0,
Kazakhstani,Geography  and Environ.. ,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,5.0,2.5,0.0,5.0,2.5,2.5,,,,,0.0,,0.5,0.0,0.5,1.0
Kazakhstani,Geography  and Environ.. ,PG Taught,5.0,2.5,2.5,7.0,2.5,0.0,2.5,0.0,0.0,2.5,2.5,0.0,8.0,2.5,2.5,0.5,1.0,0.35714285714285715,0.0,0.0,,1.0,0.0,0.3125,1.0
Kazakhstani,Government  Government ,UG Degree,2.5,0.0,0.0,6.0,2.5,2.5,2.5,0.0,0.0,6.0,0.0,0.0,10.0,2.5,0.0,0.0,,0.4166666666666667,1.0,0.0,,0.0,,0.25,0.0
Kazakhstani,Government  Government ,PG Taught,10.0,2.5,2.5,12.0,2.5,2.5,7.0,2.5,0.0,2.5,2.5,0.0,2.5,2.5,2.5,0.25,1.0,0.20833333333333334,1.0,0.35714285714285715,0.0,1.0,0.0,1.0,1.0
Kazakhstani,Health Policy ,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
Kazakhstani,International.. ,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,6.0,2.5,2.5,0.0,,0.0,,1.0,0.0,0.0,,0.4166666666666667,1.0
Kazakhstani,International  History ,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,
Kazakhstani,International  History ,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,
Kazakhstani,International  Relations ,UG Degree,0.0,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,,,1.0,0.0,0.0,,1.0,0.0,0.0,
Kazakhstani,International  Relations ,PG Taught,2.5,0.0,0.0,6.0,0.0,0.0,8.0,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,0.0,,0.0,,0.3125,1.0,1.0,0.0,1.0,0.0
Kazakhstani,Language C.. ,UG Degree,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,1.0,0.0,,,,,,,0.0,
Kazakhstani,Law School  ,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,
Kazakhstani,Law School  ,PG Taught,2.5,2.5,0.0,2.5,0.0,0.0,6.0,2.5,2.5,5.0,2.5,0.0,2.5,0.0,0.0,1.0,0.0,0.0,,0.4166666666666667,1.0,0.5,0.0,0.0,
Kazakhstani,Management  ,UG Degree,6.0,0.0,0.0,2.5,0.0,0.0,7.0,0.0,0.0,5.0,2.5,2.5,12.0,2.5,2.5,0.0,,0.0,,0.0,,0.5,1.0,0.20833333333333334,1.0
Kazakhstani,Management  ,PG Taught,21.0,5.0,2.5,27.0,6.0,2.5,18.0,5.0,2.5,12.0,5.0,2.5,11.0,2.5,2.5,0.23809523809523808,0.5,0.2222222222222222,0.4166666666666667,0.2777777777777778,0.5,0.4166666666666667,0.5,0.22727272727272727,1.0
